2018-12-19 23:13:45, CenturyLink Level 3, 209.244.0.4, ONLINE, 0, 49ms
2018-12-19 00:00:35, OpenNIC, 198.206.14.241, OFFLINE, 1, 0m
2018-12-19 00:00:45, Yandex DNS, 77.88.8.8, ONLINE, 0, 140ms
2018-12-19 00:00:55, UncensoredDNS, 89.233.43.71, ONLINE, 0, 124ms
2018-12-19 00:01:06, Hurricane Electric, 74.82.42.42, ONLINE, 0, 102ms
2018-12-19 00:01:16, puntCAT, 109.69.8.51, ONLINE, 0, 187ms
2018-12-19 00:01:26, Neustar, 156.154.71.1, ONLINE, 0, 30ms
2018-12-19 00:01:36, CleanBrowsing, 185.228.169.9, ONLINE, 0, 278ms
2018-12-19 00:01:46, CenturyLink Level 3, 209.244.0.4, ONLINE, 0, 28ms
2018-12-19 00:01:56, Verisign, 64.6.64.6, ONLINE, 0, 111ms
2018-12-19 00:02:11, Google, 8.8.4.4, OFFLINE, 1, 0m
2018-12-19 00:02:21, Quad, 9.9.9.9, ONLINE, 0, 23ms
2018-12-19 00:02:31, DNS Watch, 84.200.70.40, ONLINE, 0, 121ms
2018-12-19 00:02:41, Comodo Secure DNS, 8.20.247.20, ONLINE, 0, 29ms
2018-12-19 00:02:53, OpenDNS Home, 208.67.222.222, SLOW, 1, 1289ms
2018-12-19 00:03:03, Cloudflare, 1.1.1.1, ONLINE, 0, 45ms
2018-12-19 00:03:13, FreeDNS, 37.235.1.177, ONLINE, 0, 131ms
2018-12-19 00:03:28, Alternate DNS, 198.101.242.72, OFFLINE, 1, 0m
2018-12-19 00:03:38, Dyn, 216.146.36.36, ONLINE, 0, 39ms
2018-12-19 00:03:48, SafeDNS, 195.46.39.40, ONLINE, 0, 138ms
2018-12-19 00:04:03, OpenNIC, 172.98.193.42, OFFLINE, 1, 0m
2018-12-19 00:04:13, Yandex DNS, 77.88.8.1, ONLINE, 0, 136ms
2018-12-19 00:04:23, UncensoredDNS, 91.239.100.100, ONLINE, 0, 114ms
2018-12-19 00:04:33, Hurricane Electric, 74.82.42.42, ONLINE, 0, 111ms
2018-12-19 00:04:48, puntCAT, 109.69.8.51, OFFLINE, 1, 0m
2018-12-19 00:04:58, Neustar, 156.154.71.1, ONLINE, 0, 25ms
2018-12-19 00:05:08, CleanBrowsing, 185.228.168.9, ONLINE, 0, 28ms
2018-12-19 00:05:19, CenturyLink Level 3, 209.244.0.3, ONLINE, 0, 29ms
2018-12-19 00:05:29, Verisign, 64.6.65.6, ONLINE, 0, 38ms
2018-12-19 00:05:39, Google, 8.8.8.8, ONLINE, 0, 46ms
2018-12-19 00:05:49, Quad, 149.112.112.112, ONLINE, 0, 30ms
2018-12-19 00:06:04, DNS Watch, 84.200.70.40, OFFLINE, 1, 0m
2018-12-19 00:06:14, Comodo Secure DNS, 8.26.56.26, ONLINE, 0, 43ms
2018-12-19 00:06:24, OpenDNS Home, 208.67.222.222, ONLINE, 0, 30ms
2018-12-19 00:06:34, Cloudflare, 1.0.0.1, ONLINE, 0, 55ms
2018-12-19 00:06:44, FreeDNS, 37.235.1.177, ONLINE, 0, 138ms
2018-12-19 00:06:59, Alternate DNS, 198.101.242.72, OFFLINE, 1, 0m
2018-12-19 00:07:14, Dyn, 216.146.36.36, OFFLINE, 2, 0m
2018-12-19 00:07:24, SafeDNS, 195.46.39.40, ONLINE, 0, 135ms
2018-12-19 00:07:39, OpenNIC, 198.206.14.241, OFFLINE, 1, 0m
2018-12-19 00:07:49, Yandex DNS, 77.88.8.8, ONLINE, 0, 138ms
2018-12-19 00:08:04, UncensoredDNS, 91.239.100.100, OFFLINE, 1, 0m
2018-12-19 00:08:14, Hurricane Electric, 74.82.42.42, ONLINE, 0, 97ms
2018-12-19 00:08:24, puntCAT, 109.69.8.51, ONLINE, 0, 138ms
2018-12-19 00:08:35, Neustar, 156.154.71.1, ONLINE, 0, 47ms
2018-12-19 00:08:45, CleanBrowsing, 185.228.169.9, ONLINE, 0, 280ms
2018-12-19 00:08:55, CenturyLink Level 3, 209.244.0.3, ONLINE, 0, 24ms
2018-12-19 00:09:05, Verisign, 64.6.64.6, ONLINE, 0, 100ms
2018-12-19 00:09:15, Google, 8.8.4.4, ONLINE, 0, 46ms
2018-12-19 00:09:26, Quad, 9.9.9.9, ONLINE, 0, 706ms
2018-12-19 00:09:36, DNS Watch, 84.200.70.40, ONLINE, 0, 118ms
2018-12-19 00:09:46, Comodo Secure DNS, 8.26.56.26, ONLINE, 0, 33ms
2018-12-19 00:09:56, OpenDNS Home, 208.67.222.222, ONLINE, 0, 45ms
2018-12-19 00:10:06, Cloudflare, 1.0.0.1, ONLINE, 0, 31ms
2018-12-19 00:10:16, FreeDNS, 45.33.97.5, ONLINE, 0, 43ms
2018-12-19 00:10:26, Alternate DNS, 23.253.163.53, ONLINE, 0, 60ms
2018-12-19 00:10:36, Dyn, 216.146.36.36, ONLINE, 0, 26ms
2018-12-19 00:10:46, SafeDNS, 195.46.39.40, ONLINE, 0, 132ms
2018-12-19 00:11:01, OpenNIC, 198.206.14.241, OFFLINE, 1, 0m
2018-12-19 00:11:16, Yandex DNS, 77.88.8.1, OFFLINE, 2, 0m
2018-12-19 00:11:26, UncensoredDNS, 91.239.100.100, ONLINE, 0, 121ms
2018-12-19 00:11:37, Hurricane Electric, 74.82.42.42, ONLINE, 0, 480ms
2018-12-19 00:11:47, puntCAT, 109.69.8.51, ONLINE, 0, 286ms
2018-12-19 00:11:58, Neustar, 156.154.71.1, ONLINE, 0, 806ms
2018-12-19 00:12:08, CleanBrowsing, 185.228.168.9, ONLINE, 0, 28ms
2018-12-19 00:12:18, CenturyLink Level 3, 209.244.0.4, ONLINE, 0, 36ms
2018-12-19 00:12:28, Verisign, 64.6.64.6, ONLINE, 0, 120ms
2018-12-19 00:12:38, Google, 8.8.4.4, ONLINE, 0, 59ms
2018-12-19 00:12:48, Quad, 9.9.9.9, ONLINE, 0, 26ms
2018-12-19 00:12:58, DNS Watch, 84.200.69.80, ONLINE, 0, 128ms
2018-12-19 00:13:08, Comodo Secure DNS, 8.20.247.20, ONLINE, 0, 39ms
2018-12-19 00:13:18, OpenDNS Home, 208.67.222.222, ONLINE, 0, 27ms
2018-12-19 00:13:28, Cloudflare, 1.0.0.1, ONLINE, 0, 27ms
2018-12-19 00:13:38, FreeDNS, 45.33.97.5, ONLINE, 0, 49ms
2018-12-19 00:13:53, Alternate DNS, 198.101.242.72, OFFLINE, 1, 0m
2018-12-19 00:14:04, Dyn, 216.146.35.35, ONLINE, 0, 47ms
2018-12-19 00:14:14, SafeDNS, 195.46.39.40, ONLINE, 0, 127ms
2018-12-19 00:14:27, OpenNIC, 198.206.14.241, SLOW, 1, 3156ms
2018-12-19 00:14:37, Yandex DNS, 77.88.8.1, ONLINE, 0, 143ms
2018-12-19 00:14:47, UncensoredDNS, 89.233.43.71, ONLINE, 0, 112ms
2018-12-19 00:14:57, Hurricane Electric, 74.82.42.42, ONLINE, 0, 101ms
2018-12-19 00:15:12, puntCAT, 109.69.8.51, OFFLINE, 1, 0m
2018-12-19 00:15:22, Neustar, 156.154.71.1, ONLINE, 0, 26ms
2018-12-19 00:15:32, CleanBrowsing, 185.228.168.9, ONLINE, 0, 28ms
2018-12-19 00:15:44, CenturyLink Level 3, 209.244.0.4, SLOW, 1, 1457ms
2018-12-19 00:15:54, Verisign, 64.6.64.6, ONLINE, 0, 98ms
2018-12-19 00:16:04, Google, 8.8.4.4, ONLINE, 0, 68ms
2018-12-19 00:16:14, Quad, 9.9.9.9, ONLINE, 0, 29ms
2018-12-19 00:16:29, DNS Watch, 84.200.69.80, OFFLINE, 1, 0m
2018-12-19 00:16:39, Comodo Secure DNS, 8.26.56.26, ONLINE, 0, 378ms
2018-12-19 00:16:49, OpenDNS Home, 208.67.222.222, ONLINE, 0, 47ms
2018-12-19 00:16:59, Cloudflare, 1.0.0.1, ONLINE, 0, 28ms
2018-12-19 00:17:09, FreeDNS, 45.33.97.5, ONLINE, 0, 83ms
2018-12-19 00:17:20, Alternate DNS, 198.101.242.72, SLOW, 1, 1064ms
2018-12-19 00:17:32, Dyn, 216.146.35.35, SLOW, 2, 1417ms
2018-12-19 00:17:42, SafeDNS, 195.46.39.39, ONLINE, 0, 142ms
2018-12-19 00:17:53, OpenNIC, 172.98.193.42, ONLINE, 0, 657ms
2018-12-19 00:18:04, Yandex DNS, 77.88.8.1, SLOW, 1, 1622ms
2018-12-19 00:18:14, UncensoredDNS, 89.233.43.71, ONLINE, 0, 107ms
2018-12-19 00:18:25, Hurricane Electric, 74.82.42.42, ONLINE, 0, 103ms
2018-12-19 00:18:40, puntCAT, 109.69.8.51, OFFLINE, 1, 0m
2018-12-19 00:18:50, Neustar, 156.154.71.1, ONLINE, 0, 22ms
2018-12-19 00:19:05, CleanBrowsing, 185.228.169.9, OFFLINE, 1, 0m
2018-12-19 00:19:15, CenturyLink Level 3, 209.244.0.4, ONLINE, 0, 31ms
2018-12-19 00:19:25, Verisign, 64.6.65.6, ONLINE, 0, 47ms
2018-12-19 00:19:35, Google, 8.8.8.8, ONLINE, 0, 49ms
2018-12-19 00:19:50, Quad, 149.112.112.112, OFFLINE, 1, 0m
2018-12-19 00:20:00, DNS Watch, 84.200.70.40, ONLINE, 0, 125ms
2018-12-19 00:20:10, Comodo Secure DNS, 8.20.247.20, ONLINE, 0, 29ms
2018-12-19 00:20:20, OpenDNS Home, 208.67.222.222, ONLINE, 0, 138ms
2018-12-19 00:20:30, Cloudflare, 1.0.0.1, ONLINE, 0, 23ms
2018-12-19 00:20:45, FreeDNS, 45.33.97.5, OFFLINE, 1, 0m
2018-12-19 00:20:55, Alternate DNS, 23.253.163.53, ONLINE, 0, 67ms
2018-12-19 00:21:05, Dyn, 216.146.35.35, ONLINE, 0, 61ms
2018-12-19 00:21:15, SafeDNS, 195.46.39.40, ONLINE, 0, 137ms
2018-12-19 00:21:30, OpenNIC, 198.206.14.241, OFFLINE, 1, 0m
2018-12-19 00:21:40, Yandex DNS, 77.88.8.8, ONLINE, 0, 130ms
2018-12-19 00:21:51, UncensoredDNS, 91.239.100.100, ONLINE, 0, 114ms
2018-12-19 00:22:01, Hurricane Electric, 74.82.42.42, ONLINE, 0, 99ms
2018-12-19 00:22:11, puntCAT, 109.69.8.51, ONLINE, 0, 166ms
2018-12-19 00:22:21, Neustar, 156.154.71.1, ONLINE, 0, 30ms
2018-12-19 00:22:31, CleanBrowsing, 185.228.168.9, ONLINE, 0, 28ms
2018-12-19 00:22:41, CenturyLink Level 3, 209.244.0.4, ONLINE, 0, 27ms
2018-12-19 00:22:51, Verisign, 64.6.64.6, ONLINE, 0, 115ms
2018-12-19 00:23:01, Google, 8.8.8.8, ONLINE, 0, 103ms
2018-12-19 00:23:11, Quad, 149.112.112.112, ONLINE, 0, 33ms
2018-12-19 00:23:21, DNS Watch, 84.200.70.40, ONLINE, 0, 134ms
2018-12-19 00:23:31, Comodo Secure DNS, 8.26.56.26, ONLINE, 0, 29ms
2018-12-19 00:23:46, OpenDNS Home, 208.67.220.220, OFFLINE, 1, 0m
2018-12-19 00:23:57, Cloudflare, 1.0.0.1, ONLINE, 0, 376ms
2018-12-19 00:24:07, FreeDNS, 45.33.97.5, ONLINE, 0, 56ms
2018-12-19 00:24:17, Alternate DNS, 198.101.242.72, ONLINE, 0, 63ms
2018-12-19 00:24:27, Dyn, 216.146.36.36, ONLINE, 0, 32ms
2018-12-19 00:24:37, SafeDNS, 195.46.39.40, ONLINE, 0, 128ms
2018-12-19 00:24:52, OpenNIC, 198.206.14.241, OFFLINE, 1, 0m
2018-12-19 00:25:02, Yandex DNS, 77.88.8.1, ONLINE, 0, 352ms
2018-12-19 00:25:13, UncensoredDNS, 89.233.43.71, ONLINE, 0, 121ms
2018-12-19 00:25:23, Hurricane Electric, 74.82.42.42, ONLINE, 0, 98ms
2018-12-19 00:25:33, puntCAT, 109.69.8.51, ONLINE, 0, 168ms
2018-12-19 00:25:44, Neustar, 156.154.70.1, SLOW, 1, 1701ms
2018-12-19 00:25:55, CleanBrowsing, 185.228.169.9, ONLINE, 0, 728ms
2018-12-19 00:26:05, CenturyLink Level 3, 209.244.0.3, ONLINE, 0, 33ms
2018-12-19 00:26:15, Verisign, 64.6.65.6, ONLINE, 0, 57ms
2018-12-19 00:26:25, Google, 8.8.8.8, ONLINE, 0, 47ms
2018-12-19 00:26:35, Quad, 149.112.112.112, ONLINE, 0, 28ms
2018-12-19 00:26:46, DNS Watch, 84.200.70.40, ONLINE, 0, 118ms
2018-12-19 00:26:56, Comodo Secure DNS, 8.26.56.26, ONLINE, 0, 776ms
2018-12-19 00:27:06, OpenDNS Home, 208.67.222.222, ONLINE, 0, 50ms
2018-12-19 00:27:16, Cloudflare, 1.0.0.1, ONLINE, 0, 54ms
2018-12-19 00:27:28, FreeDNS, 37.235.1.177, SLOW, 1, 1965ms
2018-12-19 00:27:38, Alternate DNS, 23.253.163.53, ONLINE, 0, 45ms
2018-12-19 00:27:50, Dyn, 216.146.36.36, SLOW, 1, 2024ms
2018-12-19 00:28:02, SafeDNS, 195.46.39.39, SLOW, 2, 1172ms
2018-12-19 00:28:17, OpenNIC, 198.206.14.241, OFFLINE, 1, 0m
2018-12-19 00:28:27, Yandex DNS, 77.88.8.1, ONLINE, 0, 311ms
2018-12-19 00:28:38, UncensoredDNS, 91.239.100.100, SLOW, 1, 1052ms
2018-12-19 00:28:48, Hurricane Electric, 74.82.42.42, ONLINE, 0, 101ms
2018-12-19 00:28:58, puntCAT, 109.69.8.51, ONLINE, 0, 227ms
2018-12-19 00:29:09, Neustar, 156.154.70.1, ONLINE, 0, 820ms
2018-12-19 00:29:19, CleanBrowsing, 185.228.168.9, ONLINE, 0, 76ms
2018-12-19 00:29:34, CenturyLink Level 3, 209.244.0.3, OFFLINE, 1, 0m
2018-12-19 00:29:44, Verisign, 64.6.65.6, ONLINE, 0, 35ms
2018-12-19 00:29:54, Google, 8.8.4.4, ONLINE, 0, 53ms
2018-12-19 00:30:04, Quad, 149.112.112.112, ONLINE, 0, 55ms
2018-12-19 00:30:19, DNS Watch, 84.200.70.40, OFFLINE, 1, 0m
2018-12-19 00:30:31, Comodo Secure DNS, 8.20.247.20, SLOW, 1, 1577ms
2018-12-19 00:30:41, OpenDNS Home, 208.67.220.220, ONLINE, 0, 43ms
2018-12-19 00:30:56, Cloudflare, 1.0.0.1, OFFLINE, 1, 0m
2018-12-19 00:31:06, FreeDNS, 37.235.1.177, ONLINE, 0, 136ms
2018-12-19 00:31:16, Alternate DNS, 23.253.163.53, ONLINE, 0, 49ms
2018-12-19 00:31:31, Dyn, 216.146.35.35, OFFLINE, 1, 0m
2018-12-19 00:31:41, SafeDNS, 195.46.39.40, ONLINE, 0, 136ms
2018-12-19 00:31:51, OpenNIC, 172.98.193.42, ONLINE, 0, 45ms
2018-12-19 00:32:06, Yandex DNS, 77.88.8.8, OFFLINE, 1, 0m
2018-12-19 00:32:17, UncensoredDNS, 89.233.43.71, ONLINE, 0, 119ms
2018-12-19 00:32:27, Hurricane Electric, 74.82.42.42, ONLINE, 0, 97ms
2018-12-19 00:32:37, puntCAT, 109.69.8.51, ONLINE, 0, 157ms
2018-12-19 00:32:47, Neustar, 156.154.71.1, ONLINE, 0, 30ms
2018-12-19 00:33:02, CleanBrowsing, 185.228.169.9, OFFLINE, 1, 0m
2018-12-19 00:33:12, CenturyLink Level 3, 209.244.0.3, ONLINE, 0, 34ms
2018-12-19 00:33:22, Verisign, 64.6.65.6, ONLINE, 0, 40ms
2018-12-19 00:33:33, Google, 8.8.8.8, ONLINE, 0, 832ms
2018-12-19 00:33:43, Quad, 9.9.9.9, ONLINE, 0, 82ms
2018-12-19 00:33:54, DNS Watch, 84.200.69.80, ONLINE, 0, 908ms
2018-12-19 00:34:04, Comodo Secure DNS, 8.20.247.20, ONLINE, 0, 27ms
2018-12-19 00:34:15, OpenDNS Home, 208.67.220.220, SLOW, 1, 1248ms
2018-12-19 00:34:25, Cloudflare, 1.1.1.1, ONLINE, 0, 28ms
2018-12-19 00:34:35, FreeDNS, 45.33.97.5, ONLINE, 0, 50ms
2018-12-19 00:34:46, Alternate DNS, 198.101.242.72, ONLINE, 0, 794ms
2018-12-19 00:35:01, Dyn, 216.146.35.35, OFFLINE, 1, 0m
2018-12-19 00:35:11, SafeDNS, 195.46.39.39, ONLINE, 0, 149ms
2018-12-19 00:35:21, OpenNIC, 172.98.193.42, ONLINE, 0, 65ms
2018-12-19 00:35:31, Yandex DNS, 77.88.8.1, ONLINE, 0, 141ms
2018-12-19 00:35:41, UncensoredDNS, 89.233.43.71, ONLINE, 0, 114ms
2018-12-19 00:35:51, Hurricane Electric, 74.82.42.42, ONLINE, 0, 97ms
2018-12-19 00:36:02, puntCAT, 109.69.8.51, ONLINE, 0, 193ms
2018-12-19 00:36:12, Neustar, 156.154.71.1, ONLINE, 0, 26ms
2018-12-19 00:36:27, CleanBrowsing, 185.228.169.9, OFFLINE, 1, 0m
2018-12-19 00:36:37, CenturyLink Level 3, 209.244.0.3, ONLINE, 0, 26ms
2018-12-19 00:36:47, Verisign, 64.6.64.6, ONLINE, 0, 128ms
2018-12-19 00:36:57, Google, 8.8.4.4, ONLINE, 0, 47ms
2018-12-19 00:37:07, Quad, 9.9.9.9, ONLINE, 0, 41ms
2018-12-19 00:37:22, DNS Watch, 84.200.69.80, OFFLINE, 1, 0m
2018-12-19 00:37:32, Comodo Secure DNS, 8.26.56.26, ONLINE, 0, 25ms
2018-12-19 00:37:42, OpenDNS Home, 208.67.222.222, ONLINE, 0, 48ms
2018-12-19 00:37:52, Cloudflare, 1.1.1.1, ONLINE, 0, 28ms
2018-12-19 00:38:04, FreeDNS, 45.33.97.5, SLOW, 1, 1629ms
2018-12-19 00:38:14, Alternate DNS, 23.253.163.53, ONLINE, 0, 48ms
2018-12-19 00:38:24, Dyn, 216.146.36.36, ONLINE, 0, 29ms
2018-12-19 00:38:34, SafeDNS, 195.46.39.39, ONLINE, 0, 128ms
2018-12-19 00:38:44, OpenNIC, 172.98.193.42, ONLINE, 0, 44ms
2018-12-19 00:38:54, Yandex DNS, 77.88.8.8, ONLINE, 0, 138ms
2018-12-19 00:39:04, UncensoredDNS, 89.233.43.71, ONLINE, 0, 152ms
2018-12-19 00:39:14, Hurricane Electric, 74.82.42.42, ONLINE, 0, 99ms
2018-12-19 00:39:24, puntCAT, 109.69.8.51, ONLINE, 0, 119ms
2018-12-19 00:39:35, Neustar, 156.154.70.1, ONLINE, 0, 59ms
2018-12-19 00:39:45, CleanBrowsing, 185.228.169.9, ONLINE, 0, 278ms
2018-12-19 00:39:55, CenturyLink Level 3, 209.244.0.3, ONLINE, 0, 66ms
2018-12-19 00:40:05, Verisign, 64.6.65.6, ONLINE, 0, 38ms
2018-12-19 00:40:15, Google, 8.8.4.4, ONLINE, 0, 52ms
2018-12-19 00:40:25, Quad, 9.9.9.9, ONLINE, 0, 28ms
2018-12-19 00:40:40, DNS Watch, 84.200.69.80, OFFLINE, 1, 0m
2018-12-19 00:40:50, Comodo Secure DNS, 8.20.247.20, ONLINE, 0, 28ms
2018-12-19 00:41:00, OpenDNS Home, 208.67.222.222, ONLINE, 0, 32ms
2018-12-19 00:41:10, Cloudflare, 1.1.1.1, ONLINE, 0, 174ms
2018-12-19 00:41:20, FreeDNS, 37.235.1.177, ONLINE, 0, 139ms
2018-12-19 00:41:35, Alternate DNS, 198.101.242.72, OFFLINE, 1, 0m
2018-12-19 00:41:45, Dyn, 216.146.36.36, ONLINE, 0, 25ms
2018-12-19 00:41:56, SafeDNS, 195.46.39.39, ONLINE, 0, 137ms
2018-12-19 00:42:11, OpenNIC, 198.206.14.241, OFFLINE, 1, 0m
2018-12-19 00:42:21, Yandex DNS, 77.88.8.1, ONLINE, 0, 136ms
2018-12-19 00:42:25, CenturyLink Level 3, 209.244.0.4, ONLINE, 0, 54ms
2018-12-19 00:42:35, Verisign, 64.6.65.6, ONLINE, 0, 44ms
2018-12-19 00:42:46, Google, 8.8.4.4, ONLINE, 0, 770ms
2018-12-19 00:42:56, Quad, 149.112.112.112, ONLINE, 0, 26ms
2018-12-19 00:43:06, DNS Watch, 84.200.69.80, ONLINE, 0, 118ms
2018-12-19 00:43:16, Comodo Secure DNS, 8.20.247.20, ONLINE, 0, 37ms
2018-12-19 00:43:36, OpenDNS Home, 208.67.220.220, OFFLINE, 1, 0m
2018-12-19 00:43:46, Cloudflare, 1.0.0.1, ONLINE, 0, 38ms
2018-12-19 00:43:56, FreeDNS, 45.33.97.5, ONLINE, 0, 50ms
2018-12-19 00:44:06, Alternate DNS, 23.253.163.53, ONLINE, 0, 44ms
2018-12-19 00:44:16, Dyn, 216.146.35.35, ONLINE, 0, 40ms
2018-12-19 00:44:26, SafeDNS, 195.46.39.40, ONLINE, 0, 158ms
2018-12-19 00:44:46, OpenNIC, 198.206.14.241, OFFLINE, 1, 0m
2018-12-19 00:44:57, Yandex DNS, 77.88.8.1, ONLINE, 0, 138ms
2018-12-19 00:45:07, UncensoredDNS, 89.233.43.71, ONLINE, 0, 118ms
2018-12-19 00:45:27, Hurricane Electric, 74.82.42.42, OFFLINE, 1, 0m
